ETH Simulated time (yr AD),ETH solar modulation parameter (MeV),ETH solar modulation parameter sig (MeV),QL Simulated time (yr AD),QL solar modulation parameter (MeV),Sunspot times (yr AD),Sunspots
1442.75,136.22781033071,139.421773216503, , , , 
1442.83333333333,136.975283605158,140.9208069459, , , , 
1442.91666666666,137.863120177702,142.360920015776, , , , 
1443,138.876850238567,143.732430010625, , , , 
1443.08333333333,140.001193863489,145.025676802563, , , , 
1443.16666666666,141.220180770986,146.231115145435, , , , 
1443.25,142.517280420552,147.339411612804, , , , 
1443.33333333333,143.875541508746,148.34154484288, , , , 
1443.41666666666,145.277739708402,149.228907973639, , , , 
1443.5,146.706532274917,149.993412053326, , , , 
1443.58333333333,148.144617918112,150.627589082552, , , , 
1443.66666666666,149.57490010981,151.124693187928, , , , 
1443.75,150.980651765394,151.478798254757, , , , 
1443.83333333333,152.34567900146,151.684890166827, , , , 
1443.91666666666,153.654481430685,151.73895161799, , , , 
1444,154.892406213482,151.63803727985, , , , 
1444.08333333333,156.045792876402,151.380336970416, , , , 
1444.16666666666,157.102105820888,150.965224470772, , , , 
1444.25,158.050051603582,150.393289908899, , , , 
1444.33333333333,158.879678515343,149.666354209383, , , , 
1444.41666666666,159.582456630045,148.787464875142, , , , 
1444.5,160.151337190783,147.760873132169, , , , 
1444.58333333333,160.580790857533,146.591993103135, , , , 
1444.66666666666,160.86682493328,145.287344153137, , , , 
1444.75,161.006980221517,143.854477899866, , , , 
1444.83333333333,161.000308656974,142.301891639964, , , , 
1444.91666666666,160.84733330253,140.638930142056, , , , 
1445,160.549992723,138.875677909805, , , , 
1445.08333333333,160.111572115981,137.022844125152, , , , 
1445.16666666666,159.536623847357,135.091642528446, , , , 
1445.25,158.830880129151,133.09366846277, , , , 
1445.33333333333,158.001160460046,131.040775205658, , , , 
1445.41666666666,157.055276177891,128.944951554806, , , , 
1445.5,156.001934140311,126.818202451002, , , , 
1445.58333333333,154.850641215483,124.672434224567, , , , 
1445.66666666666,153.611610949534,122.519345845473, , , , 
1445.75,152.295673480161,120.370327348539, , , , 
1445.83333333333,150.914189485592,118.236366401807, , , , 
1445.91666666666,149.478968692074,116.127963788722, , , , 
1446,148.002193210847,114.05505837641, , , , 
1446.08333333333,146.496345742699,112.026961942772, , , , 
1446.16666666666,144.974142492569,110.052304051346, , , , 
1446.25,143.448470503185,108.138987018364, , , , 
1446.33333333333,141.932329055068,106.294150917258, , , , 
1446.41666666666,140.438774772099,104.524148491718, , , , 
1446.5,138.980870086746,102.834529772085, , , , 
1446.58333333333,137.571634736788,101.230036098572, , , , 
1446.66666666666,136.22399997962,99.7146031503058, , , , 
1446.75,134.950765221148,98.2913724670488, , , , 
1446.83333333333,133.764556764779,96.9627108336079, , , , 
1446.91666666666,132.67778839267,95.7302367762029, , , , 
1447,131.702623497,94.5948532981343, , , , 
1447.08333333333,130.850938484725,93.5567858715853, , , , 
1447.16666666666,130.134287187982,92.615624633477, , , , 
1447.25,129.563866027463,91.7703697396537, , , , 
1447.33333333333,129.150479699219,91.0194789165633, , , , 
1447.41666666666,128.904507183972,90.3609163786274, , , , 
1447.5,128.835867907987,89.792202414674, , , , 
1447.58333333333,128.953987912959,89.3104630709756, , , , 
1447.66666666666,129.267765918212,88.9124794675552, , , , 
1447.75,129.785539181339,88.5947363792235, , , , 
1447.83333333333,130.515049083116,88.3534697987806, , , , 
1447.91666666666,131.463406378621,88.1847132816043, , , , 
1448,132.637056069274,88.0843429459152, , , , 
1448.08333333333,134.041741863624,88.0481210653488, , , , 
1448.16666666666,135.682470219357,88.0717382382994, , , , 
1448.25,137.563474010504,88.1508541549759, , , , 
1448.33333333333,139.688175947946,88.281137010055, , , , 
1448.41666666666,142.059151986783,88.4583016237769, , , , 
1448.5,144.67809506206,88.6781463344851, , , , 
1448.58333333333,147.545779591938,88.9365887102403, , , , 
1448.66666666666,150.66202727057,89.2297000958259, , , , 
1448.75,154.025674741225,89.5537389648448, , , , 
1448.83333333333,157.634543793725,89.9051829894485, , , , 
1448.91666666666,161.485414768988,90.280759679326, , , , 
1449,165.574003877317,90.6774753809844, , , , 
1449.08333333333,169.894945147445,91.0926423724152, , , , 
1449.16666666666,174.441777723722,91.5239037499671, , , , 
1449.25,179.20693922464,91.9692558032144, , , , 
1449.33333333333,184.181765868659,92.4270676177674, , , , 
1449.41666666666,189.356500059031,92.8960977194164, , , , 
1449.5,194.720306091033,93.3755076480461, , , , 
1449.58333333333,200.261294598022,93.8648724072389, , , , 
1449.66666666666,205.966556285338,94.364187769508, , , , 
1449.75,211.82220541287,94.873874428828, , , , 
1449.83333333333,217.813433377881,95.394778987402, , , , 
1449.91666666666,223.924572619258,95.9281717517856, , , , 
1450,230.139170912906,96.4757413011468, , , , 
1450.08333333333,236.440075958492,97.0395857783449, , , , 
1450.16666666666,242.809529978914,97.6222008435256, , , , 
1450.25,249.229273877582,98.226464224077, , , , 
1450.33333333333,255.680660329545,98.8556167957248, , , , 
1450.41666666666,262.144775012532,99.5132401338717, , , , 
1450.5,268.602564998996,100.203230478378, , , , 
1450.58333333333,275.034973121094,100.929769056821, , , , 
1450.66666666666,281.423076884637,101.697288706493, , , , 
1450.75,287.748230245567,102.510436717377, , , , 
1450.83333333333,293.992206274403,103.374033784041, , , , 
1450.91666666666,300.137338420876,104.29302890715, , , , 
1451,306.16665775885,105.272450032284, , , , 
1451.08333333333,312.064023278944,106.317350172091, , , , 
1451.16666666666,317.814242108898,107.432748765533, , , , 
1451.25,323.403176620015,108.62356813152, , , , 
1451.33333333333,328.817835774532,109.894565084031, , , , 
1451.41666666666,334.046448680761,111.250258049456, , , , 
1451.5,339.078518983506,112.694850306122, , , , 
1451.58333333333,343.904859320714,114.232150211163, , , , 
1451.66666666666,348.517605598556,115.86548946983, , , , 
1451.75,352.910211284783,117.597640625833, , , , 
1451.83333333333,357.07742230551,119.43073500974, , , , 
1451.91666666666,361.015233462697,121.366182389085, , , , 
1452,364.720827575634,123.404593537566, , , , 
1452.08333333333,368.192498795407,125.545706901941, , , , 
1452.16666666666,371.429561749625,127.78832051234, , , , 
1452.25,374.432248347142,130.130230264398, , , , 
1452.33333333333,377.201594212246,132.568175693162, , , , 
1452.41666666666,379.739316830827,135.097794342297, , , , 
1452.5,382.047687584757,137.713585796647, , , , 
1452.58333333333,384.129399930509,140.408886392172, , , , 
1452.66666666666,385.987436047066,143.175855548764, , , , 
1452.75,387.624934338437,146.005474588461, , , , 
1452.83333333333,389.045060229429,148.887558799141, , , , 
1452.91666666666,390.250882741067,151.810783377394, , , , 
1453,391.245259373397,154.762723734694, , , , 
1453.08333333333,392.030731841321,157.729910485288, , , , 
1453.16666666666,392.609435154308,160.697899260159, , , , 
1453.25,392.98302233542,163.65135531303, , , , 
1453.33333333333,393.152606711211,166.574152700571, , , , 
1453.41666666666,393.118723217697,169.449487626011, , , , 
1453.5,392.881309637323,172.260005327628, , , , 
1453.58333333333,392.439708160535,174.987939664042, , , , 
1453.66666666666,391.792687168945,177.615264291595, , , , 
1453.75,390.938482664739,180.123854044803, , , , 
1453.83333333333,389.874858320317,182.49565482353, , , , 
1453.91666666666,388.599182690966,184.712859964405, , , , 
1454,387.108521722426,186.758090736812, , , , 
1454.08333333333,385.399744309286,188.61457828945, , , , 
1454.16666666666,383.469638363903,190.266344168822, , , , 
1454.25,381.315034699422,191.698376540013, , , , 
1454.33333333333,378.932936038594,192.896799481684, , , , 
1454.41666666666,376.320648590216,193.849033094999, , , , 
1454.5,373.475913816141,194.543942522536, , , , 
1454.58333333333,370.397038197292,194.97197425841, , , , 
1454.66666666666,367.083018984192,195.125278361106, , , , 
1454.75,363.533664088184,194.997815380625, , , , 
1454.83333333333,359.749704437801,194.585446977245, , , , 
1454.91666666666,355.732897294049,193.886009325014, , , , 
1455,351.486119191426,192.899368461724, , , , 
1455.08333333333,347.013447348308,191.627456795773, , , , 
1455.16666666666,342.320228565625,190.074290052818, , , , 
1455.25,337.413134798419,188.245964087865, , , , 
1455.33333333333,332.300204738453,186.150631222809, , , , 
1455.41666666666,326.990870896034,183.798456073407, , , , 
1455.5,321.495971828882,181.20155115516, , , , 
1455.58333333333,315.827749344255,178.373892866893, , , , 
1455.66666666666,309.999830701145,175.331218734419, , , , 
1455.75,304.027196063013,172.090907062453, , , , 
1455.83333333333,297.926131698763,168.671840396011, , , , 
1455.91666666666,291.714169700804,165.094254437199, , , , 
1456,285.410015281452,161.379574314461, , , , 
1456.08333333333,279.03346300077,157.550240369759, , , , 
1456.16666666666,272.605303507878,153.629525880162, , , , 
1456.25,266.147222458766,149.64134928216, , , , 
1456.33333333333,259.681693169713,145.610083458105, , , , 
1456.41666666666,253.231864329897,141.560364492202, , , , 
1456.5,246.821443824504,137.516902077433, , , , 
1456.58333333333,240.474579475009,133.504293509983, , , , 
1456.66666666666,234.215737306743,129.54684296582, , , , 
1456.75,228.069577805804,125.668387520919, , , , 
1456.83333333333,222.060830524978,121.892131154116, , , , 
1456.91666666666,216.214167338182,118.240487760428, , , , 
1457,210.554074621173,114.734934003773, , , , 
1457.08333333333,205.104724645247,111.395872654879, , , , 
1457.16666666666,199.889846495193,108.242506901546, , , , 
1457.25,194.932596843282,105.292725996073, , , , 
1457.33333333333,190.255430918053,102.56300252275, , , , 
1457.41666666666,185.879974008743,100.068301515436, , , , 
1457.5,181.826893860891,97.8220016103175, , , , 
1457.58333333333,178.115774356889,95.8358283659193, , , , 
1457.66666666666,174.76499093949,94.1197998167885, , , , 
1457.75,171.791588324287,92.6821842523854, , , , 
1457.83333333333,169.211161156429,91.5294701323493, , , , 
1457.91666666666,167.037738394811,90.6663479646095, , , , 
1458,165.283672349714,90.0957038839268, , , , 
1458.08333333333,163.959533444024,89.8186245786515, , , , 
1458.16666666666,163.074011880588,89.8344131325208, , , , 
1458.25,162.633827434704,90.1406152889192, , , , 
1458.33333333333,162.643648532084,90.7330556131947, , , , 
1458.41666666666,163.106021644462,91.6058830184239, , , , 
1458.5,164.021311883594,92.7516251176379, , , , 
1458.58333333333,165.387655529458,94.1612508571024, , , , 
1458.66666666666,167.200925097362,95.8242408623493, , , , 
1458.75,169.454707428858,97.7286648889595, , , , 
1458.83333333333,172.140295178817,99.8612657146607, , , , 
1458.91666666666,175.246691962293,102.207548740598, , , , 
1459,178.760631317516,104.75187649243, , , , 
1459.08333333333,182.666609538561,107.477567140556, , , , 
1459.16666666666,186.94693234701,110.366996128764, , , , 
1459.25,191.581775326207,113.40170005934, , , , 
1459.33333333333,196.549258041165,116.562482145873, , , , 
1459.41666666666,201.825531794262,119.82951876738, , , , 
1459.5,207.384880993792,123.182466867412, , , , 
1459.58333333333,213.199838120722,126.600572101498, , , , 
1459.66666666666,219.241312262448,130.062777751099, , , , 
1459.75,225.47873114025,133.547834507717, , , , 
1459.83333333333,231.880196489358,137.034411291934, , , , 
1459.91666666666,238.412652557084,140.501207308516, , , , 
1460,245.042067365307,143.927065548681, , , , 
1460.08333333333,251.733626240075,147.291087929285, , , , 
1460.16666666666,258.451936946927,150.572752202437, , , , 
1460.25,265.161245590958,153.752030677689, , , , 
1460.33333333333,271.825662247803,156.809510669315, , , , 
1460.41666666666,278.409395082117,159.726516407408, , , , 
1460.5,284.876991477972,162.485231933667, , , , 
1460.58333333333,291.193584447137,165.068824249535, , , , 
1460.66666666666,297.325142295659,167.461565706386, , , , 
1460.75,303.238719217055,169.648954332856, , , , 
1460.83333333333,308.902704142594,171.617830486732, , , , 
1460.91666666666,314.287064816456,173.356487896459, , , , 
1461,319.363583683071,174.85477682218, , , , 
1461.08333333333,324.106081819362,176.104196757385, , , , 
1461.16666666666,328.490626935714,177.097975921229, , , , 
1461.25,332.495721564163,177.831134901896, , , , 
1461.33333333333,336.102468008527,178.300532252354, , , , 
1461.41666666666,339.294707332023,178.504890505559, , , , 
1461.5,342.059130415577,178.444801799058, , , , 
1461.58333333333,344.385359815907,178.122712965063, , , , 
1461.66666666666,346.266001759295,177.542890509357, , , , 
1461.75,347.696668135708,176.711366363425, , , , 
1461.83333333333,348.675968823395,175.635865650769, , , , 
1461.91666666666,349.205475088091,174.325717969224, , , , 
1462,349.289655172311,172.791753882277, , , , 
1462.08333333333,348.935783520866,171.046188468077, , , , 
1462.16666666666,348.153825369693,169.102493899618, , , , 
1462.25,346.95629864085,166.975263090841, , , , 
1462.33333333333,345.358115233684,164.680066413118, , , , 
1462.41666666666,343.376403900217,162.23330338055, , , , 
1462.5,341.030316970315,159.65205106607, , , , 
1462.58333333333,338.340823269405,156.953910878715, , , , 
1462.66666666666,335.330489655922,154.156855213186, , , , 
1462.75,332.023253699775,151.279075368802, , , , 
1462.83333333333,328.444190128075,148.338832023898, , , , 
1462.91666666666,324.619273781572,145.354309451311, , , , 
1463,320.575141952863,142.343474577321, , , , 
1463.08333333333,316.338859096324,139.323941917335, , , , 
1463.16666666666,311.937686953943,136.312845359411, , , , 
1463.25,307.398863053915,133.326717705295, , , , 
1463.33333333333,302.749390277336,130.381378811624, , , , 
1463.41666666666,298.015839801817,127.491833093957, , , , 
1463.5,293.224169305895,124.67217706083, , , , 
1463.58333333333,288.399557913406,121.93551743676, , , , 
1463.66666666666,283.566258990722,119.293900314508, , , , 
1463.75,278.747471582664,116.758251649307, , , , 
1463.83333333333,273.965230982916,114.338329276284, , , , 
1463.91666666666,269.240318679933,112.042686504677, , , , 
1464,264.592191696437,109.878647224523, , , , 
1464.08333333333,260.038931141767,107.852292355756, , , , 
1464.16666666666,255.597209603727,105.96845737959, , , , 
1464.25,251.282276797151,104.230740622208, , , , 
1464.33333333333,247.107962649128,102.641521907817, , , , 
1464.41666666666,243.086696747404,101.201991148598, , , , 
1464.5,239.229542830806,99.91218638035, , , , 
1464.58333333333,235.546246772998,98.7710406841237, , , , 
1464.66666666666,232.045296306876,97.7764373626734, , , , 
1464.75,228.733990555131,96.9252726706534, , , , 
1464.83333333333,225.6185172708,96.2135253295219, , , , 
1464.91666666666,222.704035548302,95.6363319903219, , , , 
1465,219.994761641055,95.1880677416076, , , , 
1465.08333333333,217.494055431121,94.8624307053641, , , , 
1465.16666666666,215.204505083518,94.6525297385773, , , , 
1465.25,213.128007542742,94.5509742795157, , , , 
1465.33333333333,211.265842814976,94.5499654471907, , , , 
1465.41666666666,209.618740382891,94.6413875972963, , , , 
1465.5,208.18693654877,94.8168996250532, , , , 
1465.58333333333,206.970221947922,95.0680253625539, , , , 
1465.66666666666,205.967978903993,95.3862424406023, , , , 
1465.75,205.179208711664,95.763068977412, , , , 
1465.83333333333,204.602549332923,96.1901474260983, , , , 
1465.91666666666,204.236284382846,96.6593248671901, , , , 
1466,204.078344658248,97.1627289797107, , , , 
1466.08333333333,204.126303807761,97.6928388769286, , , , 
1466.16666666666,204.377369995861,98.2425499710612, , , , 
1466.25,204.828375495167,98.8052320589704, , , , 
1466.33333333333,205.475766016032,99.3747799079536, , , , 
1466.41666666666,206.315591301943,99.9456557521768, , , , 
1466.5,207.343498174879,100.512923260739, , , , 
1466.58333333333,208.554726869306,101.072272691643, , , , 
1466.66666666666,209.944111166368,101.62003709704, , , , 
1466.75,211.506082531166,102.153199592569, , , , 
1466.83333333333,213.23467816212,102.669391846598, , , , 
1466.91666666666,215.123552578669,103.166884082619, , , , 
1467,217.165992101371,103.644567013609, , , , 
1467.08333333333,219.354931331045,104.101926231807, , , , 
1467.16666666666,221.682970557289,104.539009656345, , , , 
1467.25,224.142392983862,104.956388698354, , , , 
1467.33333333333,226.725180772609,105.355113846635, , , , 
1467.41666666666,229.423029131056,105.736665410859, , , , 
1467.5,232.227357924452,106.10290018048, , , , 
1467.58333333333,235.12932053038,106.455994761889, , , , 
1467.66666666666,238.119809859398,106.798386345856, , , , 
1467.75,241.189461639876,107.132711638086, , , , 
1467.83333333333,244.328655212398,107.461744662094, , , , 
1467.91666666666,247.52751220126,107.788334118204, , , , 
1468,250.775893529685,108.115340957761, , , , 
1468.08333333333,254.063395323449,108.44557680936, , , , 
1468.16666666666,257.379344307006,108.781743875451, , , , 
1468.25,260.712793339346,109.126376905008, , , , 
1468.33333333333,264.052517765271,109.481787839532, , , , 
1468.41666666666,267.387013271562,109.85001371918, , , , 
1468.5,270.704495935936,110.232768417044, , , , 
1468.58333333333,273.992905139449,110.631398741471, , , , 
1468.66666666666,277.239909980487,111.046845408283, , , , 
1468.75,280.432919781172,111.479609334644, , , , 
1468.83333333333,283.55909921559,111.929723643036, , , , 
1468.91666666666,286.605388514187,112.396731690408, , , , 
1469,289.558529111022,112.879671359507, , , , 
1469.08333333333,292.405095004546,113.377065772424, , , , 
1469.16666666666,295.131530008831,113.886920519988, , , , 
1469.25,297.724190995109,114.406727456731, , , , 
1469.33333333333,300.169397169193,114.933475091657, , , , 
1469.41666666666,302.453485390147,115.463665593714, , , , 
1469.5,304.562871494111,115.993338406517, , , , 
1469.58333333333,306.484117534603,116.51810041846, , , , 
1469.66666666666,308.204004784528,117.033162560995, , , , 
1469.75,309.709612266533,117.533382612417, , , , 
1469.83333333333,310.988400488609,118.013313872086, , , , 
1469.91666666666,312.028299962377,118.467259247333, , , , 
1470,312.817803973762,118.889330168573, , , , 
1470.08333333333,313.3460649623,119.273509628212, , , , 
1470.16666666666,313.602993751384,119.613718546492, , , , 
1470.25,313.579360763544,119.903884625289, , , , 
1470.33333333333,313.266898255811,120.138012861573, , , , 
1470.41666666666,312.658402517924,120.310256928663, , , , 
1470.5,311.747834885714,120.414990659144, , , , 
1470.58333333333,310.530420330664,120.446878860284, , , , 
1470.66666666666,309.00274229438,120.400946667722, , , , 
1470.75,307.162832344754,120.272646611279, , , , 
1470.83333333333,305.010253140472,120.057922534138, , , , 
1470.91666666666,302.546173103435,119.753269466655, , , , 
1471,299.773431118131,119.355788502095, , , , 
1471.08333333333,296.696589517681,118.863235667489, , , , 
1471.16666666666,293.321973617792,118.274063774331, , , , 
1471.25,289.657696174204,117.587456323956, , , , 
1471.33333333333,285.713665387598,116.803352738425, , , , 
1471.41666666666,281.501575427491,115.922464437085, , , , 
1471.5,277.034878834694,114.946281525553, , , , 
1471.58333333333,272.328740552949,113.87707009457, , , , 
1471.66666666666,267.399973725499,112.717860351426, , , , 
1471.75,262.266957775018,111.47242602281, , , , 
1471.83333333333,256.949539670069,110.145255657003, , , , 
1471.91666666666,251.468919671524,108.741516604295, , , , 
1472,245.847523247735,107.267012572268, , , , 
1472.08333333333,240.108861226458,105.728135744604, , , , 
1472.16666666666,234.277380550353,104.131814514176, , , , 
1472.25,228.378308132808,102.485457898027, , , , 
1472.33333333333,222.437490235006,100.796897665164, , , , 
1472.41666666666,216.481229562328,99.0743291272238, , , , 
1472.5,210.536122010189,97.3262514350116, , , , 
1472.58333333333,204.628894744793,95.5614081049104, , , , 
1472.66666666666,198.786247103425,93.7887283775964, , , , 
1472.75,193.034695641405,92.0172698960209, , , , 
1472.83333333333,187.400424534675,90.2561630867185, , , , 
1472.91666666666,181.909142465292,88.5145575391519, , , , 
1473,176.585947066946,86.8015705971524, , , , 
1473.08333333333,171.455197974412,85.1262382991129, , , , 
1473.16666666666,166.540399467414,83.497468730112, , , , 
1473.25,161.864093576508,81.9239977884334, , , , 
1473.33333333333,157.447764304052,80.4143473315022, , , , 
1473.41666666666,153.311753335015,78.9767856534158, , , , 
1473.5,149.475187321159,77.6192902466615, , , , 
1473.58333333333,145.955916551637,76.3495127994336, , , , 
1473.66666666666,142.77046458235,75.1747463694293, , , , 
1473.75,139.933988183377,74.101894655422, , , , 
1473.83333333333,137.460246775206,73.1374432623764, , , , 
1473.91666666666,135.361580357098,72.2874328274268, , , , 
1474,133.648894783801,71.5574338469656, , , , 
1474.08333333333,132.331653127291,70.9525230270363, , , , 
1474.16666666666,131.417871793789,70.4772609803228, , , , 
1474.25,130.914120087497,70.1356711199135, , , , 
1474.33333333333,130.825522033209,69.9312196488842, , , , 
1474.41666666666,131.155759462199,69.8667966030017, , , , 
1474.5,131.907075584273,69.9446979612496, , , , 
1474.58333333333,133.080278484125,70.1666088930232, , , , 
1474.66666666666,134.674744182873,70.5335882609294, , , , 
1474.75,136.68841909527,71.046054541254, , , , 
1474.83333333333,139.11782188981,71.7037733604295, , , , 
1474.91666666666,141.958044922726,72.5058468793473, , , , 
1475,145.202755567123,73.4507052880808, , , , 
1475.08333333333,148.844197894112,74.5361006957357, , , , 
1475.16666666666,152.873195280846,75.7591037131154, , , , 
1475.25,157.279154617205,77.1161030384071, , , , 
1475.33333333333,162.050072856539,78.6028083742022, , , , 
1475.41666666666,167.172546707428,80.2142570219586, , , , 
1475.5,172.631786295401,81.9448245065353, , , , 
1475.58333333333,178.411633637316,83.7882395725981, , , , 
1475.66666666666,184.494586766275,85.7376038654987, , , , 
1475.75,190.861830320599,87.7854165623545, , , , 
1475.83333333333,197.493273365423,89.9236041573278, , , , 
1475.91666666666,204.367595148844,92.1435555336787, , , , 
1476,211.462299405952,94.4361623779248, , , , 
1476.08333333333,218.753777717046,96.7918649097632, , , , 
1476.16666666666,226.217382312447,99.2007028189562, , , , 
1476.25,233.827508611478,101.652371224972, , , , 
1476.33333333333,241.557687693214,104.136281410883, , , , 
1476.41666666666,249.380688809348,106.641626023145, , , , 
1476.5,257.268631945254,109.15744835935, , , , 
1476.58333333333,265.193110301165,111.672715274677, , , , 
1476.66666666666,273.125322397505,114.176393121186, , , , 
1476.75,281.036213307114,116.657525998019, , , , 
1476.83333333333,288.896624282988,119.105315443252, , , , 
1476.91666666666,296.677449783979,121.509200542799, , , , 
1477,304.349800606136,123.858937269383, , , , 
1477.08333333333,311.885171524898,126.144675714915, , , , 
1477.16666666666,319.25561160015,128.357033803729, , , , 
1477.25,326.433895168675,130.487166146003, , , , 
1477.33333333333,333.393691576931,132.526826918333, , , , 
1477.41666666666,340.109731839226,134.468425955972, , , , 
1477.5,346.557970554184,136.305077507887, , , , 
1477.58333333333,352.715741518928,138.030641303573, , , , 
1477.66666666666,358.561905530643,139.639755723434, , , , 
1477.75,364.076988862677,141.127862967752, , , , 
1477.83333333333,369.243310852885,142.49122618314, , , , 
1477.91666666666,374.045098950681,143.726938528618, , , , 
1478,378.468589445041,144.832924156568, , , , 
1478.08333333333,382.502111971908,145.807931072899, , , , 
1478.16666666666,386.136155861494,146.651515867189, , , , 
1478.25,389.363416545992,147.364020403604, , , , 
1478.33333333333,392.178820650275,147.946540735381, , , , 
1478.41666666666,394.579528956669,148.400888707105, , , , 
1478.5,396.56491704395,148.729546894034, , , , 
1478.58333333333,398.13653397003,148.93561767489, , , , 
1478.66666666666,399.298039878337,149.022767342619, , , , 
1478.75,400.055123866318,148.995166235251, , , , 
1478.83333333333,400.415403870259,148.85742592757, , , , 
1478.91666666666,400.388310702268,148.614534568857, , , , 
1479,399.984958726959,148.271791480113, , , , 
1479.08333333333,399.218005971423,147.834742131537, , , , 
1479.16666666666,398.10150666493,147.309114601046, , , , 
1479.25,396.650759223479,146.700758555463, , , , 
1479.33333333333,394.882152496463,146.015587690509, , , , 
1479.41666666666,392.813012737082,145.25952642177, , , , 
1479.5,390.461453344019,144.438461452663, , , , 
1479.58333333333,387.846229016362,143.558198670761, , , , 
1479.66666666666,384.986595587936,142.624425648759, , , , 
1479.75,381.902176461946,141.642679857865, , , , 
1479.83333333333,378.612836250464,140.61832254454, , , , 
1479.91666666666,375.138561934505,139.556518076336, , , , 
1480,371.499351599258,138.462218424484, , , , 
1480.08333333333,367.715110570121,137.340152320295, , , , 
1480.16666666666,363.80555459358,136.194818515107, , , , 
1480.25,359.790119593008,135.030482516678, , , , 
1480.33333333333,355.687877491187,133.851176184921, , , , 
1480.41666666666,351.517457613625,132.660699632588, , , , 
1480.5,347.296973244295,131.462624957504, , , , 
1480.58333333333,343.043952981547,130.260301403513, , , , 
1480.66666666666,338.775276631554,129.056861598414, , , , 
1480.75,334.507115479817,127.855228552784, , , , 
1480.83333333333,330.25487689887,126.658123126887, , , , 
1480.91666666666,326.033153382917,125.468071682077, , , , 
1481,321.85567624646,124.287413629504, , , , 
1481.08333333333,317.735274371917,123.118308581715, , , , 
1481.16666666666,313.683838505615,121.962742815856, , , , 
1481.25,309.712291634968,120.822534781673, , , , 
1481.33333333333,305.830565911982,119.699339433622, , , , 
1481.41666666666,302.04758645077,118.594651223702, , , , 
1481.5,298.371262173187,117.509805649408, , , , 
1481.58333333333,294.808483743006,116.445979310191, , , , 
1481.66666666666,291.365128525297,115.404188495065, , , , 
1481.75,288.04607243279,114.385286410284, , , , 
1481.83333333333,284.855208472402,113.389959256439, , , , 
1481.91666666666,281.795471780343,112.418721466122, , , , 
1482,278.868870930348,111.471910501991, , , , 
1482.08333333333,276.07652530752,110.549681684554, , , , 
1482.16666666666,273.418708338486,109.652003568945, , , , 
1482.25,270.894896328477,108.778654416424, , , , 
1482.33333333333,268.50382256526,107.929220301276, , , , 
1482.41666666666,266.243536225581,107.103095353245, , , , 
1482.5,264.111465491744,106.299484564102, , , , 
1482.58333333333,262.104484173777,105.517409493802, , , , 
1482.66666666666,260.218981041163,104.755717107168, , , , 
1482.75,258.450930995855,104.013091863994, , , , 
1482.83333333333,256.795967163086,103.288071080326, , , , 
1482.91666666666,255.24945293624,102.579063480523, , , , 
1483,253.806552985655,101.88437076949, , , , 
1483.08333333333,252.462302230406,101.202211971827, , , , 
1483.16666666666,251.21167178479,100.530750213161, , , , 
1483.25,250.049630938848,99.8681215649277, , , , 
1483.33333333333,248.971204318764,99.212465538855, , , , 
1483.41666666666,247.971523489119,98.5619567938326, , , , 
1483.5,247.045872389566,97.9148375960657, , , , 
1483.58333333333,246.189726133311,97.2694505481286, , , , 
1483.66666666666,245.398782830471,96.6242710720689, , , , 
1483.75,244.668988235702,95.9779390949617, , , , 
1483.83333333333,243.996553156593,95.3292893408603, , , , 
1483.91666666666,243.377963697314,94.6773795797759, , , , 
1484,242.809984550367,94.0215161235878, , , , 
1484.08333333333,242.289655684099,93.3612758024075, , , , 
1484.16666666666,241.814282893379,92.6965236352455, , , , 
1484.25,241.381422770276,92.027425469375, , , , 
1484.33333333333,240.98886270439,91.3544550206427, , , , 
1484.41666666666,240.63459654891,90.678394969035, , , , 
1484.5,240.316796606177,90.0003319922437, , , , 
1484.58333333333,240.033782607042,89.3216458145144, , , , 
1484.66666666666,239.78398838489,88.6439924999845, , , , 
1484.75,239.565926977465,87.9692823397151, , , , 
1484.83333333333,239.378154926607,87.2996527842902, , , , 
1484.91666666666,239.219236586963,86.6374369685689, , , , 
1485,239.087709298026,85.9851284643995, , , , 
1485.08333333333,238.982050312213,85.3453429786734, , , , 
1485.16666666666,238.90064638583,84.7207777810989, , , , 
1485.25,238.841766903749,84.1141696863383, , , , 
1485.33333333333,238.803541311211,83.5282524189035, , , , 
1485.41666666666,238.783941483297,82.9657141580864, , , , 
1485.5,238.780769502693,82.4291560044889, , , , 
1485.58333333333,238.791651158166,81.921052038766, , , , 
1485.66666666666,238.814035325265,81.443711562751, , , , 
1485.75,238.845199246572,80.9992440287051, , , , 
1485.83333333333,238.88225959017,80.589527078904, , , , 
1485.91666666666,238.922189030905,80.2161780352778, , , , 
1486,238.961837969443,79.8805290939697, , , , 
1486.08333333333,238.997960883765,79.5836063953516, , , , 
1486.16666666666,239.027246710692,79.3261130710677, , , , 
1486.25,239.046352600774,79.1084163313451, , , , 
1486.33333333333,239.051940385829,78.9305386455983, , , , 
1486.41666666666,239.040715130801,78.792153067317, , , , 
1486.5,239.00946518709,78.692582742494, , , , 
1486.58333333333,238.95510320753,78.6308046161954, , , , 
1486.66666666666,238.874707619344,78.6054573201947, , , , 
1486.75,238.765564080805,78.6148531901223, , , , 
1486.83333333333,238.625206471064,78.6569943228225, , , , 
1486.91666666666,238.451456981353,78.7295925414585, , , , 
1487,238.242464890393,78.8300930863299, , , , 
